age,workclass,education,marital-status,occupation,sex,capital-gain,hours-per-week,income
39, Private, Some-college, Divorced, Handlers-cleaners, Male,0,50,>50K
69, ?,1st-4th, Married-civ-spouse, ?, Male,0,34,<=50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Male,0,54,<=50K
32, State-gov, Bachelors, Never-married, Prof-specialty, Female,0,40,<=50K
48, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Male,0,44,<=50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Male,0,40,<=50K
74, Private,9th, Widowed, Craft-repair, Male,0,10,<=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Male,0,50,>50K
18, Private, Some-college, Never-married, Other-service, Male,0,20,<=50K
24, Federal-gov, Bachelors, Never-married, Armed-Forces, Male,0,40,<=50K
58, Private, Some-college, Married-civ-spouse, Adm-clerical, Female,0,32,<=50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Male,0,40,>50K
60, Private,7th-8th, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
28, Private, Some-college, Married-civ-spouse, Farming-fishing, Male,0,40,<=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,0,40,>50K
62, ?, Some-college, Married-civ-spouse, ?, Male,0,35,>50K
27, State-gov, Some-college, Divorced, Adm-clerical, Male,0,40,<=50K
30, Private, Some-college, Divorced, Other-service, Female,0,20,<=50K
63, Local-gov, Bachelors, Divorced, Craft-repair, Male,0,35,<=50K
33, Private, HS-grad, Never-married, Sales, Male,3325,50,<=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,0,45,<=50K
20, ?,9th, Never-married, ?, Male,0,40,<=50K
51, Private, HS-grad, Married-civ-spouse, Protective-serv, Male,0,40,<=50K
21, Private,10th, Never-married, Other-service, Male,0,25,<=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,>50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,2885,40,<=50K
19, Private, HS-grad, Never-married, Adm-clerical, Female,0,40,<=50K
20, ?, HS-grad, Never-married, ?, Male,0,43,<=50K
17, Private,12th, Never-married, Other-service, Female,0,6,<=50K
47, Private, Assoc-acdm, Divorced, Transport-moving, Male,0,40,<=50K
25, Local-gov, Bachelors, Never-married, Adm-clerical, Female,0,40,<=50K
71, Private, Masters, Never-married, Other-service, Female,0,20,<=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Female,0,40,<=50K
69, ?,11th, Married-civ-spouse, ?, Male,0,48,<=50K
48, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
57, Private,7th-8th, Widowed, Sales, Female,0,3,<=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Male,0,40,>50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Female,0,20,<=50K
33, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Male,0,66,<=50K
56, Private,5th-6th, Married-civ-spouse, Other-service, Male,0,40,<=50K
40, Federal-gov, Masters, Never-married, Prof-specialty, Male,0,40,<=50K
28, Private, HS-grad, Never-married, Other-service, Male,0,32,<=50K
42, Private, Masters, Married-civ-spouse, Sales, Male,0,40,<=50K
19, ?, Some-college, Never-married, ?, Female,0,20,<=50K
41, Private, Assoc-voc, Divorced, Tech-support, Female,3325,40,<=50K
28, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Female,0,35,<=50K
40, Private,10th, Divorced, Machine-op-inspct, Female,0,35,<=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Male,0,30,<=50K
46, ?, HS-grad, Married-civ-spouse, ?, Female,0,40,>50K
39, Private, Masters, Never-married, Sales, Male,0,50,>50K
39, Private, Bachelors, Never-married, Sales, Male,0,50,<=50K
45, Private, HS-grad, Never-married, Handlers-cleaners, Female,0,40,<=50K
21, ?, Some-college, Never-married, ?, Female,0,35,<=50K
50, Self-emp-not-inc, Some-college, Divorced, Sales, Female,0,40,<=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Male,0,40,<=50K
34, Private,11th, Married-civ-spouse, Machine-op-inspct, Female,0,40,<=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,0,32,<=50K
62, Federal-gov, HS-grad, Widowed, Adm-clerical, Female,0,40,<=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Male,0,40,<=50K
35, Self-emp-not-inc,9th, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
30, Private, HS-grad, Separated, Craft-repair, Male,0,40,<=50K
57, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Male,0,50,>50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Male,0,55,>50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,0,50,<=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Male,4386,45,>50K
37, Private, Bachelors, Never-married, Prof-specialty, Male,0,45,>50K
58, Private,7th-8th, Married-civ-spouse, Transport-moving, Male,0,40,<=50K
39, Private, Bachelors, Divorced, Exec-managerial, Female,0,50,>50K
34, Private, Some-college, Never-married, Machine-op-inspct, Male,0,40,>50K
45, Private, HS-grad, Separated, Adm-clerical, Female,0,38,<=50K
19, ?, Some-college, Never-married, ?, Male,0,40,<=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Male,99999,40,>50K
40, Private, Assoc-voc, Divorced, Tech-support, Male,3325,40,<=50K
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Male,0,50,>50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Male,0,40,>50K
56, Private, HS-grad, Divorced, Adm-clerical, Female,0,35,<=50K
19, ?, Some-college, Never-married, ?, Female,0,15,<=50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Male,0,40,>50K
60, Local-gov, HS-grad, Married-civ-spouse, Other-service, Male,0,40,<=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,>50K
51, Private,7th-8th, Married-civ-spouse, Exec-managerial, Male,3908,47,<=50K
34, Private, Bachelors, Never-married, Prof-specialty, Female,0,36,<=50K
23, ?, Some-college, Never-married, ?, Female,0,10,<=50K
19, Private, HS-grad, Never-married, Farming-fishing, Male,0,30,<=50K
37, Federal-gov, HS-grad, Never-married, Exec-managerial, Female,0,40,<=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,40,>50K
33, Private,11th, Never-married, Adm-clerical, Female,0,35,<=50K
39, Private, Bachelors, Never-married, Exec-managerial, Male,0,40,>50K
36, Private, HS-grad, Never-married, Adm-clerical, Female,4865,40,<=50K
26, Private, Bachelors, Never-married, Prof-specialty, Female,0,40,<=50K
22, Private, Assoc-voc, Never-married, Tech-support, Female,0,36,<=50K
32, Private, Masters, Never-married, Adm-clerical, Male,0,40,<=50K
17, Private,11th, Never-married, Sales, Male,0,15,<=50K
57, ?, Some-college, Divorced, ?, Female,0,40,<=50K
68, Private,7th-8th, Widowed, Other-service, Female,0,20,<=50K
70, Private, HS-grad, Married-civ-spouse, Sales, Male,3432,40,<=50K
30, Private, HS-grad, Never-married, Farming-fishing, Male,0,40,<=50K
19, State-gov, Some-college, Never-married, Adm-clerical, Female,0,15,<=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Male,0,40,<=50K
19, Private, Some-college, Never-married, Adm-clerical, Male,0,30,<=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Male,7688,55,>50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Male,0,40,>50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Male,0,40,>50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,45,<=50K
41, Local-gov, Bachelors, Divorced, Prof-specialty, Male,0,20,<=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Male,0,45,<=50K
62, Private,9th, Married-civ-spouse, Other-service, Male,0,40,<=50K
23, Private, Masters, Never-married, Prof-specialty, Male,0,40,<=50K
26, ?, Bachelors, Never-married, ?, Female,0,10,<=50K
25, Private, HS-grad, Never-married, Sales, Male,6849,40,<=50K
30, Private, Bachelors, Never-married, Sales, Female,0,45,<=50K
48, Private, HS-grad, Never-married, Handlers-cleaners, Male,0,40,<=50K
20, Private, HS-grad, Never-married, Other-service, Male,0,40,<=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Female,0,15,>50K
19, Private, Some-college, Never-married, Handlers-cleaners, Male,0,10,<=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Male,0,40,<=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,7298,50,>50K
21, ?, Some-college, Never-married, ?, Female,0,40,<=50K
40, Private, HS-grad, Never-married, Sales, Male,0,40,<=50K
30, Self-emp-not-inc,11th, Never-married, Farming-fishing, Male,0,40,<=50K
28, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Male,0,40,<=50K
57, Private,9th, Married-civ-spouse, Craft-repair, Male,0,40,>50K
18, Private,11th, Never-married, Sales, Male,0,15,<=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,>50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
52, Private, Masters, Never-married, Prof-specialty, Male,0,40,<=50K
27, Private, HS-grad, Separated, Machine-op-inspct, Female,0,40,<=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,48,<=50K
18, Private, Some-college, Never-married, Other-service, Male,0,20,<=50K
37, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Male,0,35,<=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,40,>50K
59, Private,9th, Never-married, Other-service, Male,0,50,<=50K
27, Private, Assoc-voc, Never-married, Machine-op-inspct, Male,0,40,<=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Male,0,40,>50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Male,0,72,<=50K
37, Private, Assoc-voc, Never-married, Craft-repair, Male,0,45,<=50K
28, Private, Assoc-voc, Divorced, Exec-managerial, Male,10520,50,>50K
48, Self-emp-not-inc, HS-grad, Separated, Other-service, Female,0,25,<=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,50,<=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,45,<=50K
37, Private, Assoc-acdm, Married-civ-spouse, Sales, Male,0,40,<=50K
35, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Male,0,50,>50K
36, Private, Assoc-voc, Divorced, Craft-repair, Male,0,38,<=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Male,0,48,<=50K
30, Private, HS-grad, Divorced, Transport-moving, Male,0,40,<=50K
22, Private,9th, Never-married, Craft-repair, Male,0,40,<=50K
55, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Male,0,60,<=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Female,15024,38,>50K
33, Private, HS-grad, Divorced, Handlers-cleaners, Male,0,30,<=50K
46, Private, Some-college, Married-civ-spouse, Sales, Male,0,50,<=50K
64, Private,11th, Widowed, Tech-support, Female,0,16,<=50K
28, Private,10th, Married-spouse-absent, Craft-repair, Male,0,40,<=50K
19, Private, HS-grad, Never-married, Adm-clerical, Female,0,42,<=50K
36, Private, HS-grad, Separated, Adm-clerical, Male,0,40,<=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Male,0,40,>50K
39, Self-emp-not-inc, Doctorate, Divorced, Adm-clerical, Male,0,40,<=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,42,>50K
24, Local-gov, Some-college, Never-married, Protective-serv, Male,0,40,<=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Male,0,60,<=50K
45, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Male,0,50,>50K
56, Local-gov, Masters, Widowed, Prof-specialty, Female,0,40,<=50K
46, Private, HS-grad, Separated, Craft-repair, Female,0,40,<=50K
35, Federal-gov, Bachelors, Never-married, Prof-specialty, Female,0,40,<=50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Male,0,60,>50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Male,0,50,>50K
61, Private,7th-8th, Widowed, Other-service, Female,0,21,<=50K
31, Private, Assoc-voc, Never-married, Transport-moving, Male,0,60,<=50K
63, Private, Some-college, Married-civ-spouse, Prof-specialty, Male,0,40,<=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Male,0,40,<=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
45, Private, HS-grad, Divorced, Sales, Female,0,35,<=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
34, Private, Some-college, Divorced, Prof-specialty, Male,0,40,>50K
27, Private, Bachelors, Never-married, Sales, Female,0,40,<=50K
26, Private, Assoc-voc, Never-married, Craft-repair, Male,0,48,<=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Male,0,40,<=50K
55, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Male,0,40,<=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Male,0,40,>50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Female,0,40,>50K
51, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Male,0,40,>50K
56, Private,12th, Married-civ-spouse, Prof-specialty, Male,0,40,>50K
39, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Male,0,40,>50K
34, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Male,0,40,<=50K
44, Private, HS-grad, Divorced, Sales, Male,3674,50,<=50K
21, Private, HS-grad, Never-married, Protective-serv, Male,0,40,<=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Male,0,70,<=50K
34, ?,10th, Divorced, ?, Male,0,40,<=50K
18, Private,12th, Never-married, Adm-clerical, Female,0,30,<=50K
34, ?, HS-grad, Married-civ-spouse, ?, Male,2885,80,<=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,65,>50K
19, Private, HS-grad, Never-married, Adm-clerical, Male,0,12,<=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
19, Private, Some-college, Never-married, Sales, Female,0,25,<=50K
22, Private, Some-college, Never-married, Sales, Female,0,20,<=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,50,<=50K
33, Private, Masters, Divorced, Exec-managerial, Female,14084,50,>50K
83, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Male,0,8,<=50K
34, Private, Some-college, Married-civ-spouse, Tech-support, Male,0,40,>50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
33, Private, Some-college, Widowed, Adm-clerical, Female,0,40,<=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Female,0,40,>50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,60,<=50K
25, Private, Some-college, Never-married, Other-service, Male,0,25,<=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Male,0,40,<=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,48,>50K
33, State-gov, Masters, Never-married, Prof-specialty, Male,0,50,<=50K
17, Private,11th, Never-married, Other-service, Female,0,20,<=50K
28, Private, Bachelors, Never-married, Exec-managerial, Female,6849,60,<=50K
52, Local-gov, HS-grad, Divorced, Adm-clerical, Female,0,40,<=50K
34, Private, HS-grad, Separated, Handlers-cleaners, Male,2463,40,<=50K
25, Private, Bachelors, Never-married, Prof-specialty, Female,0,15,<=50K
17, Private,9th, Never-married, Other-service, Male,0,26,<=50K
22, Private, HS-grad, Never-married, Other-service, Male,0,80,<=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Male,0,40,<=50K
46, Private, Some-college, Married-civ-spouse, Sales, Male,0,40,>50K
58, Private, HS-grad, Divorced, Machine-op-inspct, Female,0,40,<=50K
39, Private, Some-college, Divorced, Sales, Female,0,35,<=50K
59, Local-gov, Some-college, Widowed, Other-service, Female,0,40,<=50K
61, Private, HS-grad, Married-civ-spouse, Adm-clerical, Male,0,40,<=50K
32, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Male,0,45,<=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,40,>50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
43, Private, Bachelors, Married-civ-spouse, Other-service, Female,0,45,<=50K
20, Private, Some-college, Never-married, Craft-repair, Male,0,40,<=50K
38, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,40,<=50K
44, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Male,0,40,>50K
28, Private, Assoc-voc, Never-married, Sales, Male,0,50,<=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Female,0,40,<=50K
53, Private, Doctorate, Divorced, Prof-specialty, Male,0,50,<=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Male,0,45,<=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Male,0,45,<=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Female,0,40,>50K
38, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Male,0,60,<=50K
34, State-gov, Bachelors, Never-married, Prof-specialty, Male,0,50,<=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Female,0,40,<=50K
63, Private, Some-college, Widowed, Sales, Female,0,20,<=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Female,0,40,>50K
43, Private, Assoc-voc, Divorced, Prof-specialty, Male,0,48,<=50K
28, Private, Some-college, Never-married, Exec-managerial, Male,0,60,<=50K
68, Private, HS-grad, Widowed, Exec-managerial, Female,0,10,>50K
22, ?,7th-8th, Never-married, ?, Female,0,40,<=50K
46, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Male,0,38,<=50K
57, Private, HS-grad, Never-married, Adm-clerical, Female,0,40,<=50K
38, Private, HS-grad, Divorced, Adm-clerical, Female,0,35,<=50K
66, Private, Masters, Married-civ-spouse, Sales, Male,0,40,<=50K
29, Private, Assoc-acdm, Never-married, Sales, Female,0,40,<=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Male,7688,50,>50K
38, Private, HS-grad, Never-married, Prof-specialty, Male,0,40,<=50K
35, Private,11th, Separated, Priv-house-serv, Female,0,8,<=50K
30, Private, Bachelors, Never-married, Prof-specialty, Female,0,37,<=50K
39, Private, HS-grad, Never-married, Adm-clerical, Female,0,40,<=50K
31, Private, Masters, Never-married, Prof-specialty, Male,0,40,<=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,50,<=50K
