estacion,provincia,altura,numero,NroOACI,LAT_decimal,LON_decimal,mes_txt,prec_sup_1mm,humedad,nubosidad,prec_mm,temp,temp_max,temp_min,viento
MARIANO MORENO AERO,BUENOS AIRES,32.0,87572.0,SADJ,-34.55,-58.78333333333333,Ago,5.2,75.8,4.0,64.6,12.2,17.9,7.2,S/D
MARIANO MORENO AERO,BUENOS AIRES,32.0,87572.0,SADJ,-34.55,-58.78333333333333,Sep,S/D,73.4,4.1,S/D,14.1,19.6,9.2,S/D
MARIANO MORENO AERO,BUENOS AIRES,32.0,87572.0,SADJ,-34.55,-58.78333333333333,Oct,8.1,72.4,4.1,118.6,17.2,22.6,12.2,S/D
MARIANO MORENO AERO,BUENOS AIRES,32.0,87572.0,SADJ,-34.55,-58.78333333333333,Nov,8.0,69.2,3.7,120.3,20.3,25.9,14.7,S/D
MARIANO MORENO AERO,BUENOS AIRES,32.0,87572.0,SADJ,-34.55,-58.78333333333333,Dic,7.5,67.0,3.5,100.9,22.9,28.9,17.2,S/D
SAN RAFAEL AERO,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Ene,5.4,50.0,2.5,54.2,23.8,31.8,15.8,10.9
SAN RAFAEL AERO,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Feb,5.1,56.1,2.6,50.6,22.0,30.2,14.7,10.1
SAN RAFAEL AERO,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Mar,3.7,61.3,2.6,40.2,19.4,27.4,12.9,9.4
SAN RAFAEL AERO,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Abr,3.3,65.7,2.9,26.6,14.6,22.6,8.6,8.6
SAN RAFAEL AERO,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,May,3.0,68.6,3.4,21.3,10.7,18.5,5.2,8.7
SAN RAFAEL AERO,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Jun,1.3,63.2,3.1,7.2,7.7,16.1,1.9,10.1
SAN RAFAEL AERO,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Jul,1.7,60.4,2.9,11.1,6.8,15.4,0.8,10.2
SAN RAFAEL AERO,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Ago,2.3,53.8,2.7,14.5,9.1,18.0,2.3,11.2
SAN RAFAEL AERO,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Sep,2.9,52.6,2.9,21.5,12.2,20.5,4.9,10.3
SAN RAFAEL AERO,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Oct,3.9,51.3,3.0,38.3,16.0,23.9,8.2,10.4
SAN RAFAEL AERO,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Nov,4.5,48.2,2.7,36.2,19.7,27.6,11.4,11.1
SAN RAFAEL AERO,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Dic,4.9,46.6,2.4,41.2,22.6,30.7,14.2,11.1
SANTA ROSA AERO,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Ene,7.0,57.1,3.1,95.3,23.8,31.5,16.5,16.8
SANTA ROSA AERO,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Feb,5.9,62.9,3.0,88.3,22.2,29.9,15.2,15.0
SANTA ROSA AERO,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Mar,5.9,68.4,3.1,99.0,19.7,27.3,13.4,15.1
SANTA ROSA AERO,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Abr,4.6,70.7,3.6,63.8,15.2,22.7,9.5,13.5
SANTA ROSA AERO,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,May,3.1,75.8,4.3,32.1,11.3,18.2,6.1,12.3
SANTA ROSA AERO,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Jun,2.4,73.6,4.3,17.3,8.1,15.1,3.0,11.8
SANTA ROSA AERO,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Jul,2.6,70.2,4.2,18.8,7.4,14.5,2.1,12.9
SANTA ROSA AERO,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Ago,2.3,62.7,3.8,26.9,9.6,17.6,3.5,14.4
SANTA ROSA AERO,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Sep,4.1,60.0,3.8,49.7,12.5,20.3,5.9,15.9
SANTA ROSA AERO,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Oct,6.2,62.1,3.9,90.2,15.8,23.0,9.2,16.1
SANTA ROSA AERO,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Nov,5.7,56.5,3.4,75.9,19.6,27.1,12.4,16.6
SANTA ROSA AERO,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Dic,6.7,53.3,3.2,96.1,22.7,30.3,15.2,16.4
SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,Ene,7.8,65.2,4.0,139.3,27.0,34.2,20.7,9.2
SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,Feb,7.0,68.9,4.1,106.5,25.8,32.7,20.0,8.6
SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,Mar,7.2,72.8,4.2,94.3,23.8,30.5,18.5,7.7
SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,Abr,5.0,75.3,4.4,39.9,20.1,26.7,14.9,7.7
SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,May,3.2,74.9,4.3,16.0,16.2,23.1,10.7,7.0
SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,Jun,2.0,72.7,4.2,9.3,12.9,20.4,7.1,6.8
SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,Jul,0.8,62.9,3.2,1.6,12.1,20.9,4.9,7.5
SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,Ago,0.5,52.2,2.6,3.5,15.4,24.8,7.2,8.8
SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,Sep,1.6,49.2,3.1,10.0,19.1,27.6,10.8,10.0
SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,Oct,4.8,54.7,3.8,55.2,22.8,30.6,15.6,10.6
SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,Nov,5.7,57.3,3.7,71.8,25.0,32.5,18.1,10.7
SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,Dic,7.6,61.3,3.9,105.0,26.7,34.1,20.2,10.0
SAUCE VIEJO AERO,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Ene,6.3,68.5,2.9,98.7,25.7,31.5,20.1,12.3
SAUCE VIEJO AERO,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Feb,6.8,72.9,3.1,117.5,24.4,30.0,19.1,11.4
SAUCE VIEJO AERO,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Mar,6.4,75.0,2.9,138.4,22.6,28.5,17.6,10.8
SAUCE VIEJO AERO,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Abr,7.0,78.5,3.3,127.9,18.9,24.6,14.0,11.0
SAUCE VIEJO AERO,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,May,4.0,80.7,3.7,52.1,15.5,21.0,11.0,11.7
SAUCE VIEJO AERO,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Jun,2.6,80.7,3.9,33.3,12.4,18.0,7.9,11.8
SAUCE VIEJO AERO,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Jul,2.5,77.4,3.5,25.4,11.5,17.5,6.7,13.0
SAUCE VIEJO AERO,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Ago,3.0,72.0,3.0,32.2,13.8,20.3,8.3,14.4
SAUCE VIEJO AERO,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Sep,4.4,69.1,3.2,49.4,16.3,22.5,10.6,14.1
SAUCE VIEJO AERO,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Oct,7.1,70.2,3.5,114.8,19.4,25.2,14.0,14.6
SAUCE VIEJO AERO,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Nov,7.1,67.4,3.0,143.0,22.2,28.0,16.5,13.9
SAUCE VIEJO AERO,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Dic,7.7,67.2,3.0,143.1,24.4,30.2,18.7,12.5
TANDIL AERO,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Ene,6.8,67.0,3.4,108.8,20.8,28.4,13.3,14.0
TANDIL AERO,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Feb,5.9,72.8,3.4,98.5,19.6,26.9,12.7,12.5
TANDIL AERO,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Mar,6.2,76.9,3.5,91.6,17.4,24.5,11.0,11.8
TANDIL AERO,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Abr,5.6,78.3,3.6,93.5,13.5,20.5,7.4,11.7
TANDIL AERO,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,May,4.4,81.6,4.3,56.0,10.2,16.5,4.8,11.1
TANDIL AERO,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Jun,3.9,80.5,4.4,48.6,7.2,13.3,2.0,11.9
TANDIL AERO,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Jul,4.2,80.2,4.4,41.1,6.2,12.5,1.1,12.8
TANDIL AERO,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Ago,3.9,75.9,4.2,57.5,8.2,15.0,2.4,14.3
TANDIL AERO,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Sep,5.4,74.4,4.2,58.7,10.2,16.9,3.9,14.9
TANDIL AERO,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Oct,7.0,73.8,4.2,85.9,13.3,19.9,6.8,15.2
TANDIL AERO,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Nov,7.3,69.7,3.7,98.4,16.4,23.4,9.3,15.4
TANDIL AERO,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Dic,6.1,64.6,3.3,74.0,19.5,27.0,11.6,15.2
TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,Ene,9.6,73.8,4.9,193.2,26.0,32.3,20.8,8.0
TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,Feb,9.8,78.4,5.0,197.8,24.9,31.0,20.3,7.5
TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,Mar,9.9,82.0,S/D,164.5,23.5,29.0,19.5,6.6
TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,Abr,7.2,82.4,5.3,59.3,20.9,26.1,17.1,6.5
TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,May,4.4,81.8,5.3,24.4,17.7,23.0,13.6,6.3
TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,Jun,2.2,78.9,4.8,8.7,15.4,21.5,11.1,6.8
TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,Jul,1.2,69.5,3.8,4.0,14.8,22.1,9.3,7.3
TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,Ago,0.7,56.1,2.9,3.8,17.9,26.0,10.9,9.3
TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,Sep,1.7,50.6,3.5,17.9,21.1,28.9,14.1,10.1
TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,Oct,4.5,57.0,4.5,46.3,24.4,31.4,18.0,10.7
TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,Nov,7.3,63.5,4.7,112.2,25.2,31.9,19.1,9.8
TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,Dic,9.0,69.8,4.9,165.0,26.0,32.5,20.4,8.7
TINOGASTA,CATAMARCA,1201.0,87211.0,SANI,-28.066666666666666,-67.55,Ene,4.8,55.5,4.3,37.4,25.9,33.8,18.9,S/D
TINOGASTA,CATAMARCA,1201.0,87211.0,SANI,-28.066666666666666,-67.55,Feb,4.2,58.2,4.0,27.0,24.7,32.5,17.6,S/D
TINOGASTA,CATAMARCA,1201.0,87211.0,SANI,-28.066666666666666,-67.55,Mar,2.8,59.9,3.5,17.9,22.9,31.0,15.7,S/D
TINOGASTA,CATAMARCA,1201.0,87211.0,SANI,-28.066666666666666,-67.55,Abr,0.9,61.1,2.9,6.2,18.8,27.2,10.5,S/D
TINOGASTA,CATAMARCA,1201.0,87211.0,SANI,-28.066666666666666,-67.55,May,0.8,62.7,3.0,3.1,14.0,22.6,5.1,S/D
TINOGASTA,CATAMARCA,1201.0,87211.0,SANI,-28.066666666666666,-67.55,Jun,0.4,57.8,2.9,2.5,11.0,20.3,1.4,S/D
TINOGASTA,CATAMARCA,1201.0,87211.0,SANI,-28.066666666666666,-67.55,Jul,0.6,53.8,2.3,2.0,10.2,20.0,0.2,S/D
TINOGASTA,CATAMARCA,1201.0,87211.0,SANI,-28.066666666666666,-67.55,Ago,0.3,46.0,2.0,1.2,13.7,23.6,2.7,S/D
TINOGASTA,CATAMARCA,1201.0,87211.0,SANI,-28.066666666666666,-67.55,Sep,0.6,45.2,2.2,1.5,17.2,26.5,6.5,S/D
TINOGASTA,CATAMARCA,1201.0,87211.0,SANI,-28.066666666666666,-67.55,Oct,0.8,46.3,2.5,4.9,21.5,30.2,11.4,S/D
TINOGASTA,CATAMARCA,1201.0,87211.0,SANI,-28.066666666666666,-67.55,Nov,1.0,48.1,3.1,8.0,24.2,32.6,15.3,S/D
TINOGASTA,CATAMARCA,1201.0,87211.0,SANI,-28.066666666666666,-67.55,Dic,2.7,49.5,3.6,21.3,26.2,34.2,18.0,S/D
TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Ene,2.2,42.1,3.3,11.9,21.6,29.3,13.7,21.3
TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Feb,2.7,49.8,3.2,23.5,20.2,28.0,12.6,18.5
TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Mar,3.1,52.9,3.4,21.0,17.9,25.4,10.8,16.2
TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Abr,2.4,56.9,3.5,23.3,13.5,21.0,7.0,15.1
TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,May,3.7,65.0,4.0,22.6,9.5,16.1,3.6,14.3
TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Jun,3.9,67.5,3.9,25.4,6.4,12.6,1.0,15.1
TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Jul,3.2,66.3,3.8,17.4,5.9,12.4,0.3,14.8
TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Ago,3.9,59.7,4.0,14.1,8.0,15.0,1.9,16.6
TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Sep,3.4,56.0,3.9,14.7,10.4,17.6,3.7,17.0
TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Oct,3.1,49.7,3.9,18.1,14.1,21.2,6.6,17.8
TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Nov,2.5,44.4,3.8,12.9,17.4,24.8,9.6,19.8
TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Dic,2.2,41.4,3.6,13.2,20.0,27.5,12.0,20.6
TRES ARROYOS,BUENOS AIRES,115.0,87688.0,SAZH,-38.35,-60.28333333333333,Ene,6.9,59.6,3.6,79.8,21.8,29.4,15.2,S/D
TRES ARROYOS,BUENOS AIRES,115.0,87688.0,SAZH,-38.35,-60.28333333333333,Feb,6.7,66.6,3.7,106.5,20.5,27.9,14.6,S/D
TRES ARROYOS,BUENOS AIRES,115.0,87688.0,SAZH,-38.35,-60.28333333333333,Mar,6.9,71.2,3.7,79.8,18.4,25.4,13.1,S/D
TRES ARROYOS,BUENOS AIRES,115.0,87688.0,SAZH,-38.35,-60.28333333333333,Abr,6.5,73.3,4.1,73.2,14.2,20.9,9.4,S/D
TRES ARROYOS,BUENOS AIRES,115.0,87688.0,SAZH,-38.35,-60.28333333333333,May,5.7,77.7,4.9,52.1,10.9,16.8,6.8,S/D
TRES ARROYOS,BUENOS AIRES,115.0,87688.0,SAZH,-38.35,-60.28333333333333,Jun,4.9,76.5,4.9,44.0,8.1,13.5,4.0,S/D
TRES ARROYOS,BUENOS AIRES,115.0,87688.0,SAZH,-38.35,-60.28333333333333,Jul,5.2,76.0,4.9,42.7,7.1,12.7,3.1,S/D
TRES ARROYOS,BUENOS AIRES,115.0,87688.0,SAZH,-38.35,-60.28333333333333,Ago,4.8,71.1,4.7,46.3,8.9,15.2,4.3,S/D
TRES ARROYOS,BUENOS AIRES,115.0,87688.0,SAZH,-38.35,-60.28333333333333,Sep,5.7,70.7,4.7,56.3,10.8,17.3,5.6,S/D
TRES ARROYOS,BUENOS AIRES,115.0,87688.0,SAZH,-38.35,-60.28333333333333,Oct,7.3,69.8,4.5,82.1,13.8,20.3,8.3,S/D
TRES ARROYOS,BUENOS AIRES,115.0,87688.0,SAZH,-38.35,-60.28333333333333,Nov,6.7,63.9,4.1,90.7,17.1,24.1,10.9,S/D
TRES ARROYOS,BUENOS AIRES,115.0,87688.0,SAZH,-38.35,-60.28333333333333,Dic,7.0,58.1,3.8,78.5,20.3,28.0,13.6,S/D
TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,Ene,7.8,65.2,4.0,139.3,25.3,31.3,20.3,9.2
TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,Feb,7.0,68.9,4.1,106.5,24.2,29.7,19.7,8.6
TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,Mar,7.2,72.8,4.2,94.3,22.7,27.9,18.5,7.7
TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,Abr,5.0,75.3,4.4,39.9,19.6,24.9,15.5,7.7
TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,May,3.2,74.9,4.3,16.0,15.9,21.4,11.8,7.0
TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,Jun,2.0,72.7,4.2,9.3,13.0,19.0,8.5,6.8
TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,Jul,0.8,62.9,3.2,1.6,12.3,19.4,6.9,7.5
TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,Ago,0.5,52.2,2.6,3.5,15.2,23.3,8.7,8.8
TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,Sep,1.6,49.2,3.1,10.0,18.4,26.3,11.5,10.0
TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,Oct,4.8,54.7,3.8,55.2,21.8,28.9,15.4,10.6
TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,Nov,5.7,57.3,3.7,71.8,23.7,30.3,17.7,10.7
TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,Dic,7.6,61.3,3.9,105.0,25.1,31.3,19.5,10.0
USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,Ene,8.6,71.1,5.9,45.1,9.5,13.6,S/D,27.4
USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,Feb,7.5,73.0,5.6,34.6,9.4,13.6,S/D,23.7
USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,Mar,7.9,74.2,5.5,38.3,8.4,12.2,S/D,21.2
USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,Abr,9.2,77.1,5.3,47.0,6.2,9.4,S/D,21.4
USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,May,7.8,78.5,4.8,35.3,4.3,6.9,S/D,18.6
USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,Jun,9.3,81.0,5.0,42.5,2.5,4.5,S/D,19.5
USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,Jul,8.1,79.5,5.0,35.8,2.3,4.6,0.2,20.0
USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,Ago,8.6,77.0,5.1,38.4,2.9,5.7,S/D,20.0
USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,Sep,7.4,74.5,5.2,30.5,4.3,7.6,S/D,22.0
USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,Oct,6.9,70.1,5.3,28.4,6.2,10.1,S/D,24.9
USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,Nov,8.6,70.7,5.7,38.9,7.4,11.5,S/D,27.3
USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,Dic,9.2,70.8,5.9,43.0,8.6,12.5,S/D,26.0
VENADO TUERTO AERO,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Ene,7.0,76.5,2.9,112.6,23.0,29.7,16.6,S/D
VENADO TUERTO AERO,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Feb,6.3,80.7,3.1,112.0,21.6,28.3,15.7,S/D
VENADO TUERTO AERO,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Mar,6.4,79.7,2.9,122.4,20.0,27.1,14.0,S/D
VENADO TUERTO AERO,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Abr,6.5,79.2,3.4,89.7,16.5,23.7,10.9,S/D
VENADO TUERTO AERO,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,May,4.1,80.9,3.8,45.3,13.0,19.7,7.9,S/D
VENADO TUERTO AERO,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Jun,2.0,80.1,3.8,17.7,9.9,16.6,4.5,S/D
VENADO TUERTO AERO,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Jul,S/D,77.6,3.7,S/D,8.8,16.0,3.3,S/D
VENADO TUERTO AERO,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Ago,2.2,72.6,3.2,21.5,11.0,18.9,4.5,S/D
VENADO TUERTO AERO,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Sep,4.1,70.4,3.2,45.1,13.6,21.2,6.8,S/D
VENADO TUERTO AERO,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Oct,7.3,72.9,3.5,93.0,16.9,23.7,10.4,S/D
VENADO TUERTO AERO,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Nov,6.5,69.0,3.1,90.5,20.2,27.4,13.3,S/D
VENADO TUERTO AERO,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Dic,S/D,70.3,2.9,S/D,22.4,29.5,15.4,S/D
VIEDMA AERO,RIO NEGRO,7.0,87791.0,SAVV,-40.85,-63.0,Ene,3.2,51.0,2.8,30.8,22.1,29.7,14.7,S/D
VIEDMA AERO,RIO NEGRO,7.0,87791.0,SAVV,-40.85,-63.0,Feb,3.8,56.9,2.9,40.3,21.0,28.5,14.0,S/D
VIEDMA AERO,RIO NEGRO,7.0,87791.0,SAVV,-40.85,-63.0,Mar,4.5,62.8,3.1,53.0,18.6,25.9,12.1,S/D
VIEDMA AERO,RIO NEGRO,7.0,87791.0,SAVV,-40.85,-63.0,Abr,4.2,67.3,3.5,37.7,14.0,21.2,7.9,S/D
VIEDMA AERO,RIO NEGRO,7.0,87791.0,SAVV,-40.85,-63.0,May,4.1,73.8,4.2,31.8,10.3,16.7,4.9,S/D
VIEDMA AERO,RIO NEGRO,7.0,87791.0,SAVV,-40.85,-63.0,Jun,3.9,73.4,4.3,26.8,7.5,13.5,2.4,S/D
VIEDMA AERO,RIO NEGRO,7.0,87791.0,SAVV,-40.85,-63.0,Jul,4.0,71.6,4.1,29.7,6.7,13.1,1.4,S/D
VIEDMA AERO,RIO NEGRO,7.0,87791.0,SAVV,-40.85,-63.0,Ago,3.4,66.4,4.1,24.7,8.4,15.4,2.5,S/D
VIEDMA AERO,RIO NEGRO,7.0,87791.0,SAVV,-40.85,-63.0,Sep,3.8,64.1,3.9,24.3,10.6,17.7,4.0,S/D
VIEDMA AERO,RIO NEGRO,7.0,87791.0,SAVV,-40.85,-63.0,Oct,3.9,58.7,3.7,32.4,14.2,21.4,7.0,S/D
VIEDMA AERO,RIO NEGRO,7.0,87791.0,SAVV,-40.85,-63.0,Nov,3.9,52.9,3.5,28.4,17.8,25.1,10.3,S/D
VIEDMA AERO,RIO NEGRO,7.0,87791.0,SAVV,-40.85,-63.0,Dic,3.3,49.4,3.2,23.2,20.6,28.2,12.9,S/D
VILLA DE MARIA DEL RIO SECO,CORDOBA,341.0,87244.0,SACV,-29.9,-63.71666666666667,Ene,7.8,73.1,3.8,114.3,24.5,31.8,S/D,6.4
VILLA DE MARIA DEL RIO SECO,CORDOBA,341.0,87244.0,SACV,-29.9,-63.71666666666667,Feb,7.0,79.3,4.0,115.5,22.7,29.8,S/D,4.9
VILLA DE MARIA DEL RIO SECO,CORDOBA,341.0,87244.0,SACV,-29.9,-63.71666666666667,Mar,7.2,81.2,3.9,116.6,21.0,28.1,S/D,4.3
VILLA DE MARIA DEL RIO SECO,CORDOBA,341.0,87244.0,SACV,-29.9,-63.71666666666667,Abr,6.0,81.9,4.2,64.3,17.5,24.5,S/D,4.0
